,date,user,tweet
3973,2023-03-31 14:58:37+00:00,AmanGup55084694,"Kya kru bhai ab @JioCinema #JioCinema the worst ipl streaming ever
#
Missing you @DisneyPlusHS https://t.co/kRsPeYqVkc"
3974,2023-03-31 14:58:36+00:00,raja_vnr,Not able to stream CSK VS GT match in Jio .. It’s keep on loading .. Hotstar looks better #IPL2023 #IPLonJioCinema #hotstar #jiocinema https://t.co/4FkKluwMRy
3975,2023-03-31 14:58:36+00:00,khanusman1998,Beta aapse behtar umeed kiye the #JioCinemaapp #jiocinema
3976,2023-03-31 14:58:34+00:00,ZainulHussain66,#Jiocinema Please Hotstar ko Waps de do 😐 https://t.co/J8cWZPyjSf
3977,2023-03-31 14:58:34+00:00,NitinMandhar9,"Kya backchodi hai @JioCinema 
#jiocrash #jiocinema https://t.co/zbBpSZHDfD"
3978,2023-03-31 14:58:32+00:00,SDayaabaran,"What the hell is Error 8001? @JioCinema

Fix it, don't spoil IPL!!!

#JioCinema"
3979,2023-03-31 14:58:32+00:00,paymenir,"#MSDhoni and #HardikPandya Mass entry in #TATAIPL2023 and entertaining performance by #ArijitSingh #RashmikaMandanna and #TamannaahBhatia with presents of #BCCI chairman #jayshah . 

#IPL2023OpeningCeremony #GTvsCSK #IPLonJioCinema #IPL2023 #iplopeningceremony #JioCinema https://t.co/EW3yaz73Wi"
3980,2023-03-31 14:58:31+00:00,vibin_guvera,pathetic experience watching #IPL2023 in #JioCinema buffering like anything - please stop your jiocinema app right away. #fitfornothingjio
3981,2023-03-31 14:58:30+00:00,_yaar_anmulle,"Jio Cinema Bhenstoksssgamdu tumse nhi ho payega , Bsdko bar bar band ho rha hai 🤡 #GTvsCSK #TATAIPL2023 #JioCinema https://t.co/iWrCB7vFbQ"
3982,2023-03-31 14:58:30+00:00,dipeshparmar46,#JioCinema today #IPLonJioCinema #IPL2023 #GTvCSK #GTvsCSK https://t.co/hZDD7sflF2
3983,2023-03-31 14:58:29+00:00,AbinAPeter,"Ipl streaming is stuck on WebOS jiocinema app, Not at all able to watch the game
#IPLonJioCinema
#jiocrash 
#IPL2023 
#jiocinema
#webos 
#lg"
3984,2023-03-31 14:58:28+00:00,LavanyaChavalii,#Hotstar is far better than #jiocinema
3985,2023-03-31 14:58:28+00:00,_natural_human_,Jio Cinema Buffering Buffering and Buffering…Missing #Hotstar #JioCinema https://t.co/PEIxYSCtTX
3986,2023-03-31 14:58:28+00:00,Jaisi_JiskiSoch,"#JioCinema 
WTF yar pure excitement ki mc https://t.co/HRe3dRVXm5"
3987,2023-03-31 14:58:28+00:00,RutvikS1306,"Worst streaming platform
#JioCinema"
3988,2023-03-31 14:58:27+00:00,shanktankk,"Gaikwad you beauty 50 (23) * ❤️

#csk #GTvsCSK #JioCinema #ipl #MSDhoni𓃵"
3989,2023-03-31 14:58:26+00:00,cricbook_sharma,Risk h bhai 🤣 Jio cinema toh hang ho rha h 🤨 #JioCinema #IPL2023 #CSKvGT
3990,2023-03-31 14:58:25+00:00,Hussainpaul51,"Hotstar best tha wahan laag tho hota nai tha 
#Jiocinema mai bohot laag horaha hai 
#GTvCSK"
3991,2023-03-31 14:58:25+00:00,BooksAndCricket,"Stunning 1st fifty of IPL 2023 by Ruturaj Gaikwad in 23 balls ✌️

Ruturaj is unstoppable today 😎

#GTvsCSK #GTvCSK #TATAIPL2023 #JioCinema #IPL2023 #RuturajGaikwad https://t.co/Fi6FhIXMQh"
3992,2023-03-31 14:58:25+00:00,pravin_daphal,worst app  #JioCinema https://t.co/RBn5RKiCaE
3993,2023-03-31 14:58:24+00:00,IndCiti12,Useless app ambani ki maa ka...alwayd buffering #JioCinema
3994,2023-03-31 14:58:22+00:00,Dobby41416117,"What a crappy app is  #Jiocinema, hangs every 2 minutes 🤦‍♂️ now I miss #Hotstar"
3995,2023-03-31 14:58:21+00:00,thesourabhbari,"#RuturajGaikwad hit a First #six in #TATAIPL2023 against a bowler of #JoshuaLittle . 

#TATAIPL #IPL2023 #iplopeningceremony #MSDhoni #HardikPandya #JioCinema #Dream11 #shami #IPLonStar #IPLonJioCinema #GTvCSK #GTvsCSK #Fan2Play #KaneWilliamson #Rahane #IndianPremierLeague https://t.co/WhyKza7huK"
3996,2023-03-31 14:58:20+00:00,Rashtra_veer_,"#cskvsgt #JioCinema
#MSDhoni #MSDhoni𓃵 https://t.co/Qs8EIMsAMh"
3997,2023-03-31 14:58:19+00:00,InderBang,#jiocinema know something new has happened https://t.co/xPQ6XQoHqZ
3998,2023-03-31 14:58:18+00:00,22aakashsoni,Gaikwad🔥🔥 #IPL2023 #GTvsCSK #JioCinema
3999,2023-03-31 14:58:18+00:00,aadi_kadian,"Jio cinema sucks. 
#jioCinema"
4000,2023-03-31 14:58:17+00:00,25Ritvik,Ache bhale match ke ❤️de laga Raha hai ye app loading ke alava kuch ho nahi Raha #JioCinema
4001,2023-03-31 14:58:16+00:00,jay_sor_444,#JioCinema @JioCinema you need to upgrade your servers #asap #IPLonJioCinema is still buffering. Same happened during #fifaworldcup2022
4002,2023-03-31 14:58:14+00:00,SalmanMollick13,"#JioCinema I'm watching #IPL
@JioCare https://t.co/toQ7FQ8VGe"
4003,2023-03-31 14:58:12+00:00,sutli_bob,"Hotstar was way better than this shit #jiocinema ..awkward silence every time in comm box, lagging after every over ..shoqing network error🤬

bas meme banane ke liye rights khareede ?@JioCinema 
#IPLonJioCinema #IPL #IPL2023"
4004,2023-03-31 14:58:11+00:00,Bahubal95249512,"#JioCinema  Why to take rights when you are not capable to  afford it... Buffering  and Buffering and .
.....   @reliancejio  @BCCI  @IPL https://t.co/BIEwp23gHU"
4005,2023-03-31 14:58:10+00:00,varun_aryen,"There's some problem with #JioCinema on Samsung TVs.

@SamsungIndia fix it..damn it.

Is every Samsung TV user getting the same issue??
@JioCinema https://t.co/IfoyIlAW72"
4006,2023-03-31 14:58:09+00:00,seoindiarahul,"If u r facing streaming issue for #IPL2023 on TV in #JioCinema app, then switch to #bhojpuri #marathi #gujrati 👍.
#English &amp; #Hindi are buffering badly!"
4007,2023-03-31 14:58:07+00:00,nvnjaann,Too much legging #JioCinema
4008,2023-03-31 14:58:05+00:00,drizzlin_j,"Worst streaming experience!!!

#JioCinema"
4009,2023-03-31 14:58:04+00:00,KsrRathi,"#JioCinema
Worst"
4010,2023-03-31 14:58:04+00:00,sb_voice,"#JioCinema

100mbps plan...but ""something went wrong"" in jio cinema. https://t.co/ewVxnbkTRm"
4011,2023-03-31 14:58:04+00:00,_defc0n_,"#JioCinema at it again! Something went wrong - every damn time!
#IPL2023 #CSKvGT"
4012,2023-03-31 14:58:02+00:00,shubham31276,"@JioCinema Jio Cinema not working properly
there is a lot audio lag and video issue.
#JioCinema"
4013,2023-03-31 14:58:02+00:00,bluebloodfc9,#JioCinema sucks. poor quality
4014,2023-03-31 14:58:02+00:00,mayurc373,Chu**ya #JioCinema
4015,2023-03-31 14:58:01+00:00,01000010S,"#JioCinema

Bas.. nikal gai hawa. https://t.co/cuV5EIrGEa"
4016,2023-03-31 14:58:01+00:00,Tukku36530726,whats this 🥲#JioCinema https://t.co/1fYBz58klP
4017,2023-03-31 14:58:00+00:00,cannycord,#jiocinema sucks..
4018,2023-03-31 14:57:58+00:00,sandy3037,"Take my money and let me watch the match, I am looking just at scores currently #JioCinema"
4019,2023-03-31 14:57:58+00:00,SamrudhRohith,"@JioCinema why take up when you can't handle such large scale events? Please make sure this won't be continued throughout the tournament. Facing severe outage on Jio Cinema in  Television.

#JioCinema
#IPLonJioCinema"
4020,2023-03-31 14:57:56+00:00,kvpragadeesh,"#JioCinema sucks, even can’t watch single over peacefully. Either Its getting buffered or paused. Change the name to #ShitCinema. 😓"
4021,2023-03-31 14:57:56+00:00,amitgajjar51090,@JioCinema paisa le lo par ache se IPL dikhao yaar!!! Something went wrong aa jaa rha hai baar baar!!! #IPL2023 #jiocinema #JioCinemaapp
4022,2023-03-31 14:57:51+00:00,Nimma_santhosh,Every two monitors getting error please reload 008 #JioCinema @JioCinema #IPLonJioCinema
4023,2023-03-31 14:57:49+00:00,nRaGurGaon,#JioCinema error 8001. Ipl Streaming stopped.
4024,2023-03-31 14:57:48+00:00,GhanwatGunjan,"Again
#JioCinema https://t.co/bqEalCQR1j"
4025,2023-03-31 14:57:47+00:00,Jatin4mDelhi,condition of jio in just 1 match #JioCinema https://t.co/OTIicgTFnQ
4026,2023-03-31 14:57:47+00:00,S__Rafiqi,#Hotstar was way better than #JioCinema.. #IPL2023
4027,2023-03-31 14:57:44+00:00,ImJoDav,"#jiocinema #TATAIPL broadcasting sucks... there is no replay for any wickets/six/ boundaries

#DD does it better than you #jiocrash 

No infographics and nothing..... baaa..yuki yuk"
4028,2023-03-31 14:57:42+00:00,Dineshm18884591,#JioCinema  it's not working at all https://t.co/KuiYhYjQAU
4029,2023-03-31 14:57:42+00:00,TusharR09659141,Ye chutiyap har 1 min mein 4 baar horha hai ... Remote leke bethe rhe free ke chakkar mein? #JioCinema https://t.co/9poSZRGKci
4030,2023-03-31 14:57:42+00:00,A_Dhillon10,"Worst streaming experience from jio cinema, lagging every 4 mins,Hotstar and Sony liv way better.#JioCinema"
4031,2023-03-31 14:57:34+00:00,Debasish__D,Please don't ruin the IPL #IPLonJioCinema #JioCinema #IPL2023 @JioCinema https://t.co/7RykSvZLKt
4032,2023-03-31 14:57:34+00:00,kaushals_rule,ambani ji mzak nhi chal rha hai .... jis cheej k vaare pta nhi h usme guste ku ho ??  #JioCinema #IPL2023 #IPLonJioCinema #DisneyPlusHostar
4033,2023-03-31 14:57:32+00:00,RohitSo74307622,Seriously #jiocinema ???? Worst experience ever of watching opening game of IPL
4034,2023-03-31 14:57:32+00:00,sarthakjain29,Hi jio. Please charge for jiocinema but not ask to refresh it after every 5 mins. #jio #JioCinema
4035,2023-03-31 14:57:32+00:00,PrafulllaPhadke,#JioCinema sucks big time !!
4036,2023-03-31 14:57:29+00:00,pintu_tiwari96,"#JioCinema sucks #IPL2023 Broadcasting #GTvCSK 
@JioCinema"
4037,2023-03-31 14:57:29+00:00,SUKESH76745,"#jiocinema #error8001
@mufaddal_vohra"
4038,2023-03-31 14:57:27+00:00,Naveen_sona,Worst streaming @JioCinema. Buffering buffering buffering always. TV app is not at all user friendly.  #JioCinema https://t.co/Na9iNcblrp
4039,2023-03-31 14:57:23+00:00,KirkitTales,"Guys switch to bhojpuri commentary on #JioCinema 

Absolutely lit 😂🔥🔥🔥

#GTvsCSK #IPL2023 https://t.co/C7kruEDGcq"
4040,2023-03-31 14:57:21+00:00,Harsh13736394,Buffer ho rha #JioCinema
4041,2023-03-31 14:57:20+00:00,Udta_parinda_,"Which one looks better ??
Star Sports or Jio Cinema

#IPL2023
#JioCinema #StarSports #IPLonStar
#CSKvGT #GTvsCSK https://t.co/DOlBvtZCsr"
4042,2023-03-31 14:57:19+00:00,Sam_India123,#JioCinema Crashed #Msdhoni
4043,2023-03-31 14:57:16+00:00,Pivot_Trader_,"#JioCinema is not working properly

Please #hotstar come back"
4044,2023-03-31 14:57:15+00:00,YashYadav_100,Bhojpuri 🔥🔥🔥#JioCinema #IPL2023 https://t.co/4XxPoNQxHK
4045,2023-03-31 14:57:14+00:00,neelonpoint,"man wtf @reliancejio 
hotstar&gt;&gt;
#JioCinema
#cskvsgt https://t.co/Occ9SbGbKI"
4046,2023-03-31 14:57:11+00:00,indranilroy67,#JioCinema only  buffering. Disgusting
4047,2023-03-31 14:57:10+00:00,UstaadAholic,"Might this #RuturajGaikwad Century makes Huge Impact on his Career 🔥

#IPL2023 #GTvsCSK #JioCinema"
4048,2023-03-31 14:57:10+00:00,DadlaniDharmesh,#JioCinema on day one your jio app on tv has given up . @BCCI get hotstar back @DisneyPlusHS
4049,2023-03-31 14:57:09+00:00,Hussainpaul51,"same here bhai 8k laptop hai phir bhi 4k nai aarha #JioCinema 
#hotstar best tha"
4050,2023-03-31 14:57:09+00:00,RahulApte22,The Prblm is only with the main camera feed other angles and durex ad is streaming in full hd quality!! Give away rights if u cant! Worst ipl experience in my life @IPL        #JioCinema   #TataIPL2032 #JioCinemaapp #jiocrash #IPLonJioCinema  @BCCI @sachin_rt
4051,2023-03-31 14:57:06+00:00,VpnPkd,"#TATAIPL2023 First 50 🔥🔥

 #RuturajGaikwad 50 from just 23 ball

He is man on fire

#CSKvsLSG #lsgvscsk #JioCinema #JIOTrue5G #MSDhoni #trending2023 #IPLonJioCinema https://t.co/3sxaxsUi8e"
4052,2023-03-31 14:57:06+00:00,KumarTangent,"Finally we got replacement of #KLRahul𓃵.

It's #RiturajGaikwad .

What a wonderful batting man.

#IPL2023 #JIOCINEMA #IPLonJioCinema 
  #GTvsCSK"
4053,2023-03-31 14:57:06+00:00,RohitKu111292,Enjoying IPL 2023 with fuckoff #JioCinema https://t.co/ZtcvZ6s32B
4054,2023-03-31 14:57:05+00:00,vikki_sidhu,"#JioCinema
IPL in Punjabi 👍👍👍 https://t.co/kxlBONG88G"
4055,2023-03-31 14:57:05+00:00,simplybharat,"#JioCinema

This error is repeatedly showing and matching is stopping many times
@JioCinema https://t.co/poBlWzsjss"
4056,2023-03-31 14:57:04+00:00,pritsi2101,"Bhojpuri Commentary is lobe😍
#JioCinema #IPL2023 #IPLonJioCinema #BhojpuriCommentary"
4057,2023-03-31 14:57:02+00:00,MaheshTank82,#JioCinema worst worst https://t.co/gCbs8INQ2v
4058,2023-03-31 14:57:01+00:00,JRbip,"F***ing  #JioCinema I cannot watch one ball without buffering. Doesn’t matter how much i tweet, you just gonna be always shit. #IPL2023"
4059,2023-03-31 14:57:00+00:00,sanket516,"#JioCinema
Poor
Poor
Poor
Poor connectivity
Buffering many times 
#IPL2023 
#JioCinemaapp https://t.co/TLMQq57Czm"
4060,2023-03-31 14:56:59+00:00,cricbook_sharma,Excited for Rajvardhan Hangargekar 🥺❤️🔥 #JioCinema #IPL2023 #Dhoni #CSKvGT
4061,2023-03-31 14:56:54+00:00,Pabitra02788746,What the hell is this #JioCinema https://t.co/LYZ65LbM3y
4062,2023-03-31 14:56:44+00:00,khoji_news,डिप्टी CM केशव प्रसाद ने लगाईं ग्राम चौपाल - जनता से किया संवाद https://t.co/LDmgvbDYTA @kpmaurya1 #JioCinema #hotstar
4063,2023-03-31 14:56:33+00:00,dhirvicky8,"Woh kehte hai na Free ka Kabhi nahi khana Chahiye aur yahi haal hai #jiocinema ka 
Baar Baar Error aa raha hai"
4064,2023-03-31 14:56:32+00:00,Dineshpuniya229,#JioCinema मजा खराब कर दिया यार 😏😏
4065,2023-03-31 14:56:31+00:00,Priyankkarmani,"#JioCinema sucks
@JioCinema"
4066,2023-03-31 14:56:30+00:00,anantdstar,"T20 beast batting with elegance
@Ruutu1331 
#jiocinema 
#cskvsgt"
4067,2023-03-31 14:56:29+00:00,praveenholla7,"People with high speed internet having buffering issues, where as my wifi which always used to buffer streaming without any issues😂😂lucky me #jiocinema #CSK #RuturajGaikwad"
4068,2023-03-31 14:56:23+00:00,PrediksiOni,"Angka Boom Hongkong💣, Jumat 31 Maret 2023 

Semoga JP &amp; Tetap UPS
(Utamakan Prediksi Sendiri) 

Info Prediksi Pasaran Lainnya Silahkan WA 081224902638 

#prediksihk #hongkong #angkajitu #bocoranhongkong #bocoranhk #prediksihongkong #JioCinema #เอ๋ชนม์สวัสดิ์ #IPL2023 https://t.co/tPFlXKvWqR"
4069,2023-03-31 14:56:21+00:00,NitinMandhar9,"Are mc jab streaming nahi kar sakte acche se to rights liye kyo ?? @JioCinema
#JioCinema"
4070,2023-03-31 14:56:12+00:00,Venkat_Shashank,Is it only for me or did the telecast of the #IPL match stop on #JioCinema ?
4071,2023-03-31 14:56:11+00:00,tweetsbychetan,"Why Jio cinema is not running on my iPhone or iPad !! 

What a pathetic service …

@reliancejio @JioCare @JioCinema @jiotvplus 

#JioCinema 
 #IPL2023"
4072,2023-03-31 14:56:04+00:00,Krisshhh_S,"Dei ngotha Jio Cinemas, my college website servers are faster than yours😭😭😭
#jiocinema #IPL2023"
4073,2023-03-31 14:55:58+00:00,jasz1431,"Somehow #Jiocinema is working smoothly on #Punjabi language . 
Ek hor chikka napp ta Gaikwad ne. 😂😂😂#IPL2023 #IPLonJioCinema"
4074,2023-03-31 14:55:56+00:00,ajeysenn,"Mkc jio cenema ki
#JioCinema https://t.co/lHmBN42dg8"
4075,2023-03-31 14:55:50+00:00,Sandeep__3D,When #JioCinema broadcasted WC soccer then I realised that how pathetic this application is. I removed jio cinema from my firestick TV.  Now I'm neither interested in #IPL2023 nor #JioCinema !
4076,2023-03-31 14:55:45+00:00,HarrisonsReader,"#buffering 
#JioCinema https://t.co/obL0mqzXAl"
4077,2023-03-31 14:55:39+00:00,12tanaddy,"Ruturaj scores his 50!

Bowling ki besati krdi gt ki! Hahah

#csk #GTvsCSK #JioCinema #ipl #MSDhoni𓃵"
4078,2023-03-31 14:55:38+00:00,ThinkkBaby,Watching #IPL2023 on #JioCinemaapp #jio #jiocinema is like watching #EdgeOfTomorrow
4079,2023-03-31 14:55:33+00:00,_ajeet_singh_d,Watching IPL in Bhojpuri Is a VIBE 😂😂 #JioCinema waahh jio wahhh
4080,2023-03-31 14:55:29+00:00,cricbook_sharma,Rutu on fire 🔥‼️ #JioCinema #RuturajGaikwad #Dhoni #IPL2023
4081,2023-03-31 14:55:21+00:00,ajinkya_ak1992,"#JioCinema
@JioCinema 
My wifi speed is more than 200 mbps and jio cinema still struggling on  it, continue buffering #IPL #JioCinema #GTvsCSK
@IPL @mipaltan https://t.co/umJbJyh0my"
4082,2023-03-31 14:55:21+00:00,NarangShobhit,"Why do I suddenly feel that @JioCinema is the worst streaming partner? This is abysmal. 

#JioCinema"
4083,2023-03-31 14:55:18+00:00,_natural_human_,#JioCinema sucks..
4084,2023-03-31 14:55:16+00:00,YadavGautam72,"Baram baba bachai CSK ke.
Lollypop khila ke Wicket let bade rashid.
 Bhojpuri commentry is lit in the ipl . What a great and funny vibe on listening 😀
#TATAIPL #bhojpuri commentry #jiocinema https://t.co/oavNeqFLqw"
4085,2023-03-31 14:55:15+00:00,kunalt25,"Mukesh Ambani haters waching Tata IPL on Jio Cinema,  And they will watch in free 🤣 #TATAIPL2023 #JioCinema #iplonjiocinema #mukeshambani #hotstar"
4086,2023-03-31 14:55:10+00:00,ImVikashbishnoi,"Welcome TATA @IPL 2023 🏏🤞

Best of luck All Team 👍

मेरी पसंदीदा टीम @ChennaiIPL 💛

और मित्रों आपकी?

#MSDhoni #ChennaiSuperKings
#MSDhoni𓃵 #GTvsCSK
#IPL2023 #HardikPandya
#jiocinema https://t.co/yG7dOwkjCC"
4087,2023-03-31 14:55:10+00:00,r29_bishnoi,"#IPL2023
#JioCinema #GTvsCSK

Rituraj Gaikwad Fifty  - 50 Runs"
4088,2023-03-31 14:55:08+00:00,innocet_piyush,Please update server #JioCinema
4089,2023-03-31 14:54:49+00:00,Grahul301099,"Jiocinema ruined IPL
#JioCinema"
4090,2023-03-31 14:54:41+00:00,CricScoreApp,"#jiocinema bhojpuri Commentry
#GTvCSK https://t.co/UvtgFPts19"
4091,2023-03-31 14:54:29+00:00,deepaks17419021,"Buffering buffering as expected #JioCinema
Aakhirkar jio tag hai.. Uspe call drop idr buffering buffering... Bkwas app #IPLonJioCinema
#TATAIPL  #"
4092,2023-03-31 14:54:22+00:00,joeyview,Any alternatives to #jiocinema #GTvsCSK #IPL2023 just buffering continuously
4093,2023-03-31 14:54:22+00:00,anmolchavan21,I think #jiocinema ne sirf IPL ki opening ceremony ko without buffering dikhane ke rights liye the #IPL2023 #cskvsgt
4094,2023-03-31 14:54:20+00:00,jaspreetgill96,"Hotstar is far better than jio cinema 
.... Unable to cast . 😈
#JioCinema"
4095,2023-03-31 14:54:18+00:00,sharad226979,"@JioCinema Thanks to you guys,instead of watching IPL on TV. I have to check the scores on google.Pathetic Streaming service 👎🏻
#JioCinema #IPL2023 #IPLonJioCinema #Hotstar https://t.co/0b4edCbDcE"
4096,2023-03-31 14:54:07+00:00,mahamahim555,Jio Cinema update kar Lo Apna server live nahi chal pa raha hai IPL match @JioCinema #JioCinema
4097,2023-03-31 14:54:06+00:00,TomBhayyaa,"Madarchod , its lagging like hell 
Fix it immediately lawde ke bal
Increase the server load capacity #JioCinema"
